instruction,response,source
"“도서관에서 각기 다른 이유로 책을 펼치는 이들의 모습, 책장 사이로 스며드는 햇살과 조용한 숨결이 얽혀 만들어내는 고요한 연대와 내면의 성장에 대한 시.”와 연결된 오브제 하나(예: 오래된 나침반, 깨진 유리잔)가 화자 되어 1인칭로 독백하는 시를 써 보세요.","나는 오래된 도서관의 작은 모래시계,  
낡은 나무 책장 위, 먼지와 햇살 사이에 놓여  
묵묵히 흐름을 셈하는 자.

내 몸속을 파고드는 빛의 분진과  
손끝에서 미세하게 떨리는 모래알들은  
책을 펼치는 이마다 흩날리는 숨결을 닮았다.

책장 사이로 스며드는 낮은 음성,  
새긴 문장 따라 흔들리는 망설임,  
조용한 페이지의 쉼표마다 나는 고요히  
나를 뒤집어, 다시 시간을 흘린다.

누군가는 나의 위를 스쳐 지나가며  
흐린 유리창 너머 자신을 잠시 돌아본다.  
나는 다정하게 춤추는 그림자를 보듬듯,  
모래알을 한 알 한 알 떨어트린다.

여기, 내 유리 근육에 맺힌 작은 균열들은  
그들의 오래 견딘 침묵과 닮았고  
나는 매일, 파도의 내음 같은 장들의 틈마다  
새로운 연대를 꿈꾼다.

너는 모를 것이다,  
작은 모래시계 안에 쌓여가는  
고요한 슬픔과,  
책장을 넘기는 손끝이 머문 자리에서  
깊어지는 내면의 숲을.

나의 모래가 다 흐를 때마다  
누군가 앞에 새로운 시간이 열리고  
나는 또다시 조용히 뒤집히길 기다린다—  
햇살 사이 숨어 붉게 빛나며  
연대와 성장을, 그리고 너의 사색을 지켜본다.",poem
"“고요한 새벽녘, 도시의 불빛이 꺼진 순간에만 들리는 내면의 진실한 목소리를 탐색하는 여정”를 주제로 짧은 이야기 2문장(서사) 후, 그 이야기를 압축한 4행 시로 마무리하세요.","고요한 새벽녘, 모든 불빛이 사라진 도시에서 나는 드디어 내면의 진실한 목소리와 마주한다. 그 목소리는 침묵 속에서만 속삭이며, 오랜 시간 외면했던 나 자신의 진실을 조용히 드러낸다.

불 꺼진 도시 끝  
고요 속에 움튼 숨  
내 안의 속삭임  
진실이 깨어난다",poem
"“도시의 어두운 골목에서 마주친 낯선 이와의 짧은 대화 속에 스며든 희미한 공감과 서로를 향한 잠깐의 연민을 그리는 시.”를 과거, 현재, 미래 세 연으로 나누어 표현하는 시를 작성하세요. 각 연의 시작에 시간표시(과거·현재·미래)를 넣으세요.","과거  
노란 街燈 아래,  
누군가의 옷깃이 밤의 슬픔을 붙잡았네.  
축축한 담배 냄새와 두 눈의 그림자가  
어디선가 흘러온 상처를 짧은 숨결로 전할 때,  
마음 한 귀퉁이 어둠에 작은 불빛이 스며들었다.

현재  
이 골목, 너와 마주 선 지금,  
낡은 신발 끝에 고인 망설임을  
조심스레 건네는 말 한 줄.  
우리는 서로의 쓸쓸함을 순간이나마  
찍힌 빗방울처럼 가만히 바라본다.

미래  
밤은 지나가고  
새벽의 다른 모퉁이에서  
우리는 서로를 잊어버릴지라도  
희미한 공감의 흔적이 마음 어딘가에 번져  
다시 누군가를 만날 용기가 되어주리라.",poem
“새벽 첫 기차에 몸을 실은 사람들이 각자의 사연과 꿈을 품고 어둠을 지나 빛을 향해 나아가는 모습을 그려내는 시.”라는 주제와 대조적 이미지를 가진 다른 사물을 엮어경쾌한 톤으로 시를 작성하세요.,"아침 냉장고  
새벽 첫 기차에 몸을 싣는 사람들처럼  
나는 문을 열고, 휘파람 한 번 불며  
빛나는 야채 칸을 지난다  
어둠 속 땅콩버터와 불 꺼진 요구르트가  
서로 꿈을 나눈다  

나만의 목적지를 아직 정하지 못한 달걀들은  
쪼르르, 문 앞까지 나와  
햇살을 흉내내는 냉광 아래 춤을 춘다  
마요네즈와 잘 익은 방울토마토,  
그들은 오늘도 새로운 조합으로  
싱그러운 내일을 향해 다짐한다  

가끔은 잠든 채소가 불안에 섞인 걱정을 토로하다  
치즈 한 장, 씨익 웃어 “다 잘 될 거야”  
그리하여 이 작은 세계에도  
기차보다 빠른 희망이 뛴다  
여명은 저 바깥,  
냉장고 안은 늘 경쾌한 다짐으로  
얇은 선반을 달린다",poem
"“유리창 너머 흐릿하게 비치는 거리의 불빛과 그 위로 떨어지는 봄비를 바라보며, 창문 안팎의 세계와 마음속 경계, 그리고 그 사이에서 피어나는 작은 희망을 노래하는 시.”를 주제로 사회·정치적 메시지를 담아 풍자하거나 비판하는 시를 써 보세요.","유리창 너머: 봄비의 계절

유리창 너머, 저녁길  
흐릿한 등불들이 비맞아 꺼질 듯, 꺼지지 않고  
말없이 서 있다.  
봄비는 하염없이 쏟아져  
창문 위에 작은 강을 흐르게 하고  
물방울마다 안과 밖의 세상을 나눈다.

내 안의 세계는  
TV에서 흘러나오는 붉은 숫자와  
마스크 뒤 숨죽인 웃음과  
언젠가 들었던 평등이란 단어,  
앉은자리에서 썩어가는 꿈과  
밖으로 시선을 두길 포기한 담담함의 습기로 가득하다.

저 밖의 세계는  
흐릿하지만  
여전히 반복되는 연설, 약속, 선거벽보  
찬란한 구호가 봄비에 젖어 종이처럼 눅눅해진다.  
우산 속, 저마다 눈을 질끈 감고  
아스팔트 구덩이에 빠진 햇살 한 조각에도  
조심스레 발을 디딘다.

나는 창문을 사이에 두고  
이 세계와 저 세계,  
여럿과 혼자  
우리가 만든 투명한 경계를 매만지며  
가끔은 이렇게 바라본다:

정치란,  
있는지도 모를 밖의 바람과  
없는 척 하는 안의 두려움 사이,  
서로를 탓할 수 없는 몸짓이                         

하지만 빗방울이 흘러내릴 때마다  
창틀에는 짧은 무지개가 맺히고,  
유리창에 손바닥을 대면  
어디선가 작게 속삭이는 소리를 듣는다  
—그래도 밖은 있다,  
이 경계는 언젠가 말갛게 마를 것이다.

봄비가 연단을 적시고,   
희망은 작은 물방울로  
유리창 빈틈마다 자리 잡는다.  
흐릿한 불빛 아래,   
세상은 오늘도 조용히 비판받고, 소망된다.",poem
"“고층 빌딩 사이로 비치는 저녁 노을을 바라보며, 하루의 끝자락에 쌓인 피로와 희망이 교차하는 감정을 섬세하게 그려내는 시.”를 자유시 형식으로, 긴 서사(20행 이상) 분량으로 지어 보세요. 운율이나 구조는 자유롭게 선택하시면 됩니다.","고층 빌딩 사이에 비가 온 적도 없는 하루가 다 저문다  
유리창마다 저마다의 얼굴  
사무실 불빛은 점차 지워지고  
하늘은 서서히 붉어진다  
구름마저 가만히 자리를 지키는 이 저녁,  
나는 건물 그림자 틈,  
회색 인도의 차가운 콘크리트 위에  
내 그림자를 세운다  

오늘의 피로는 등허리를 타고 내려와  
발목까지 무겁게 감긴다  
테이블 위 쌓아둔 서류들,  
날 거쳐간 시선들,  
허공에 흩어지던 말들  
여전히 내 어깨 근처에 머문 채  
조금씩 몸에서 떨어져 나간다  

그러나 어느새  
푸른 기운과 붉은 기운 사이,  
창백한 노을 한 줌이  
바람에 떠밀려 내게 다가온다  
이 도시에만 존재하는  
불완전한 아름다움  
구획과 계단, 네온과 현실  
모든 것이 겹쳐진 투명한 풍경 속에서  
나는 잠시 멈춘다,  

지친 하루 끝에 내려앉은 희망이란  
저 멀리 유리 건물에 비치는  
서툰 노을의 반사 같아서  
너무 아련해, 잡히지 않지만  
그래도 분명히 거기 있다  
길어진 그림자를 곁에 두고  
나는 다시 걷는다  
노을빛을 마음 한구석에 담은 채  
조용히 집으로 가는 길  
피로도, 희망도, 잠시 공존하는  
이 저녁을 지나  
내일을 향해 천천히.",poem
"“골목길을 돌다가 마주친 오래된 벤치에 앉은 노인과 어린아이가 서로 모르는 사이이지만, 잠시 스치는 미소와 짧은 대화에서 세대 간의 따뜻한 연결을 발견하는 시.”가 불러일으키는 다섯 감각(시각, 청각, 후각, 촉각, 미각)을 한 줄씩 다른 이미지로 묘사하는 시를 써 보세요.","1. 시각: 낡은 벤치에 나란히 앉은 주름진 손과 작은 손이 노을빛 아래 겹쳐진다.  
2. 청각: 사각사각 운동화 소리와, 낮게 울리는 노인의 목소리가 골목에 퍼진다.  
3. 후각: 오래된 담쟁이 넝쿨과 햇볕에 달궈진 나무 벤치에서 풍기는 구수한 냄새.  
4. 촉각: 벤치의 거친 결이 아이의 다리와 노인의 손바닥에 조용히 스며든다.  
5. 미각: 아이가 쥔 사탕의 달콤함이 잠시 두 사람의 입가를 말랑하게 녹인다.",poem
"“도시의 새벽녘, 잠들지 못한 사람들이 각자의 창문 너머로 주고받는 무언의 신호와 불빛으로 이어지는 보이지 않는 연결을 섬세하게 그리는 시.”와 3개의 단어(무작위로: 예술, 바람, 기억)를 섞어 콜라주처럼 산문-시 하이브리드로 작성하세요.","바람이 스며드는 도시의 새벽,  
지친 예술가가 창가에 기대어 밤을 적신다.  
아파트 벽마다 무작위로 흩뿌려진 노란 불빛들은  
잠들지 못한 사람들의 기억의 조각.

침묵의 시간, 누구는 침대 위에서 뒤척이고  
누구는 불을 끄지 않은 주방에서  
식지 않은 커피잔을 들고 창밖을 본다.  
거리에선 바람이 선을 긋고,  
그 선 위로 엷은 커튼이 흔들린다.

나는 알지 못하는 창 너머의 사람과,  
보이지 않는 신호를 주고받는다.  
마치 오래된 예술 작품을 바라보듯  
서로 닿을 수 없는 거리에서  
불빛과 어둠, 바람과 기억을 이어  
묵음의 말을 걸어본다.

우리는 각자의 자리에서  
새벽이 지나는 소리를 듣는다.  
언젠가의 바람,  
언젠가의 기억,  
이 밤도 결국 예술이 되는구나.",poem
"“비에 젖은 낡은 골목길을 걷다가, 오래된 벽화 속 인물들과 대화를 나누며 잊고 있던 꿈과 정체성을 다시 떠올리는 여정을 담은 시.”와 연결된 오브제 하나(예: 오래된 나침반, 깨진 유리잔)가 화자 되어 1인칭로 독백하는 시를 써 보세요.","나는 오래된 우산.  
먼지와 도시의 이끼 같은 기억에 덮여  
구부러진 채, 낡은 골목 어귀에 기대어 있다.

오늘 밤, 주인은 내 손잡이를 다시 움켜쥐었다.  
쏟아지는 빗줄기 속을 조심스레 걷는다.  
한때, 그의 어깨 위엔  
진한 햇볕과 환한 꿈이 내리던 때가 있었다.

벽화들과 마주치면, 나는 약간 흔들린다.  
색이 바랜 인물들이 그의 시선을 잡아끈다.  
“오래전에 너는 누구였니?”  
벽화 속 아이가, 고양이가, 연주자가  
그에게 묻는다.  
나는 그의 머리 위 작은 지붕이 되어  
대답하지 못하고  
침묵하는 빗방울의 언어만 듣는다.

주인은 주저한다.  
나는 그의 손바닥에 전해지는  
조심스러운 떨림을 느낀다.  
비에 젖은 추억, 젖은 꿈,  
잊히던 이름들이  
우산살 틈으로 스며든다.

이 골목 끝, 푸른 가로등 아래서  
그는 나를 잠시 접는다.  
나는 빗물에 씻긴 벽화와 함께  
그가 다시 꺼내는 오래전 자신의 얼굴을 본다.

나는 오래된 우산.  
여정의 끝에서, 언제나 그의 옆에 서 있다.  
낡았지만, 아직  
젖어야 할 꿈들이 많다는 것을  
가만히 속삭인다.",poem
"“고요한 밤, 멀리서 들려오는 불빛과 소리에 기대어 낯선 도시에서 스스로를 다독이는 마음”와 연결된 오브제 하나(예: 오래된 나침반, 깨진 유리잔)가 화자 되어 대화체로 독백하는 시를 써 보세요.","나는 오래된 나침반.  
이 낯선 도시의 골목 틈,  
네 손안에서 삐걱이며 잠들고 있지.  
밤이 깊어질수록 네 발걸음은  
더 조용하고,  
더 불안해지더라.  
나는 네 손바닥에서  
작고 미세하게 떨리는 바늘로  
잠시라도 너를 위로하려  
북쪽을 흉내 내어 보여주지.

저 멀리서 불빛과 음악이  
얼굴 없는 목소리로 흘러오면,  
너는 나를 쥔 채로 한 번씩,  
숨을 고르더라.  
나는 알았지,  
네가 어디서 왔는지  
어디로 가는지  
그저 바라보며  
묵묵한 방향만을 가리킬 수밖에.

이 도시에서  
너와 내가 가장 닮은 건  
아마도 우리의 망설임일 거야.  
네가 내 이름을 부르지 않아도  
나는 골목마다  
제자리에서 천천히,  
다시 돌아오는 바늘로  
너를 조용히 응원하지.

고요한 밤,  
나는 너의 주머니에서  
천천히, 오래,  
네가 울지 않기를  
기도하며 반짝이지.",poem
"“도시의 바쁜 거리 모퉁이에서 우연히 마주친 낯선 이와 짧은 눈맞춤을 나누며, 각자의 삶에 스며든 외로움과 잠시 스치는 공감의 온기를 그려내는 시.”라는 주제와 대조적 이미지를 가진 다른 사물을 엮어숨막히게 아름다운 톤으로 시를 작성하세요.","너와 나,  
회색 먼지 휘감는 이방의 오후,  
속도를 쫓는 검은 신발과  
점멸하는 신호등 아래  
가파른 빌딩 벽이 내민  
유리의 차가움.  
굳은 얼굴과 마주친  
단 몇 초,  
낯선 눈빛에 깃든  
서늘하고도 맑은 진공의 온도,  
나는 문득  
숨겨둔 틈에 손을 얹는다.

사람들 물결 속  
익명과 익명의 거리를 잇는  
투명한 섬광,  
그 찰나에 번진  
무연(無緣)의 침묵은  
얼음 바닥을 걷는  
흰 고양이의 발끝처럼  
섬세하고,  
서로를 관통해  
잠시 남겨진 기척만이  
모퉁이 어둠에  
이슬로 남는다.

유리 울타리 안쪽  
조명에 바랜 식물 잎처럼  
각자의 고요,  
이미 무수히 부서진 마음이  
되묻는다—  
슬픔은 어째서  
쏟아진 빗물과  
네온빛 뒷골목을  
이토록 숨막히게  
아름답게 적실 수 있는가.",poem
"“비 내린 새벽, 골목 어귀에 남겨진 우산 한 자루를 중심으로 스쳐 지나간 이들의 사연과 우산이 품은 짧은 만남 혹은 이별의 기억을 상상하며 엮어내는 시.”를 중심으로 첫 행에서 큰 감정을 던지고, 마지막 행에서 반전시키는 아이러니한 스타일의 단편시를 써 보세요.","울퉁불퉁한 이별이 쏟아진다,  
우산은 끝내 삶을 가리지 못했다.  
신문지 한 장 깔고 앉은 사내의 뒷모습에,  
구두가 젖어드는 소녀의 푸른 속삭임에,  
누군가 못다 한 사랑을 흘리고 간 것처럼  
손잡이에 감긴 리본이 흠뻑 젖었다.  
모두는 쏟아진 사연에 허리를 굽히지만  
우산은 누구 것도 아니었다.  
언제나 그래왔듯, 결국 해가 떴다.  
그때서야, 우산은 비가 아니었단 걸 알았다.",poem
“그대에 대한 사랑의 열정과 외로움”를 꿈에서 본 장면처럼 묘사하는 짧은 꿈 일기 형식의 시를 작성하세요.,"꿈 일기

어젯밤, 안개 속 정원에서  
그대를 찾아 헤매었네.  
달빛은 내 어깨를 스치고,  
이슬은 내 발끝에 속삭였지.

은밀한 바람이 그대 이름으로 불고  
난 잊혀진 문을 열었어.  
손끝에 닿을 듯, 사라지는 형상,  
사랑은 환영이 되어  
나를 부드럽게 감쌌네.

깨어나니,  
눈썹 위 짙은 쓸쓸함.  
꿈처럼 아름답고,  
꿈처럼 멀었던 그대여.",poem
